"data_id","language","form","age","gender","mom_ed","comprehension","production"
54846,"English","WS",25,NA,NA,668,668
54847,"English","WS",27,NA,NA,554,554
54849,"English","WS",24,NA,NA,361,361
54850,"English","WS",20,NA,NA,181,181
54854,"English","WS",20,NA,NA,64,64
54855,"English","WS",18,NA,NA,21,21
54858,"English","WS",21,NA,NA,65,65
54859,"English","WS",20,NA,NA,151,151
54860,"English","WS",18,NA,NA,310,310
54861,"English","WS",21,NA,NA,42,42
54862,"English","WS",22,NA,NA,115,115
54863,"English","WS",17,NA,NA,58,58
54865,"English","WS",24,NA,NA,231,231
54866,"English","WS",22,NA,NA,362,362
54868,"English","WS",27,NA,NA,602,602
54870,"English","WS",30,NA,NA,596,596
54871,"English","WS",30,NA,NA,595,595
54872,"English","WS",24,NA,NA,582,582
54873,"English","WS",16,NA,NA,37,37
54874,"English","WS",29,NA,NA,323,323
54876,"English","WS",29,NA,NA,511,511
54877,"English","WS",22,NA,NA,295,295
54878,"English","WS",29,NA,NA,489,489
54880,"English","WS",20,NA,NA,137,137
54881,"English","WS",19,NA,NA,227,227
54882,"English","WS",18,NA,NA,44,44
54883,"English","WS",19,NA,NA,101,101
54884,"English","WS",30,NA,NA,640,640
54886,"English","WS",24,NA,NA,251,251
54887,"English","WS",29,NA,NA,484,484
54889,"English","WS",21,NA,NA,313,313
54890,"English","WS",19,NA,NA,135,135
54892,"English","WS",20,NA,NA,51,51
54893,"English","WS",24,NA,NA,66,66
54894,"English","WS",28,NA,NA,561,561
54895,"English","WS",21,NA,NA,137,137
54896,"English","WS",20,NA,NA,39,39
54900,"English","WS",24,NA,NA,557,557
54901,"English","WS",16,NA,NA,21,21
54902,"English","WS",17,NA,NA,249,249
54903,"English","WS",17,NA,NA,13,13
54904,"English","WS",23,NA,NA,35,35
54905,"English","WS",23,NA,NA,545,545
54908,"English","WS",24,NA,NA,238,238
54909,"English","WS",16,NA,NA,20,20
54910,"English","WS",17,NA,NA,55,55
54911,"English","WS",30,NA,NA,390,390
54912,"English","WS",29,NA,NA,123,123
54913,"English","WS",27,NA,NA,565,565
54915,"English","WS",21,NA,NA,96,96
54916,"English","WS",22,NA,NA,272,272
54917,"English","WS",23,NA,NA,356,356
54918,"English","WS",29,NA,NA,567,567
54921,"English","WS",25,NA,NA,256,256
54922,"English","WS",27,NA,NA,289,289
54923,"English","WS",27,NA,NA,160,160
54924,"English","WS",27,NA,NA,185,185
54925,"English","WS",27,NA,NA,474,474
54926,"English","WS",27,NA,NA,342,342
54927,"English","WS",27,NA,NA,238,238
54928,"English","WS",28,NA,NA,599,599
54929,"English","WS",29,NA,NA,670,670
54930,"English","WS",21,NA,NA,225,225
54931,"English","WS",30,NA,NA,150,150
54934,"English","WS",30,NA,NA,580,580
54935,"English","WS",30,NA,NA,666,666
54936,"English","WS",29,NA,NA,639,639
54937,"English","WS",29,NA,NA,424,424
54938,"English","WS",30,NA,NA,405,405
54940,"English","WS",22,NA,NA,210,210
54941,"English","WS",19,NA,NA,70,70
54943,"English","WS",26,NA,NA,286,286
54946,"English","WS",25,NA,NA,338,338
54947,"English","WS",22,NA,NA,259,259
54948,"English","WS",25,NA,NA,7,7
54949,"English","WS",25,NA,NA,7,7
54950,"English","WS",22,NA,NA,215,215
54951,"English","WS",20,NA,NA,165,165
54952,"English","WS",25,NA,NA,437,437
54953,"English","WS",23,NA,NA,228,228
54954,"English","WS",23,NA,NA,341,341
54955,"English","WS",23,NA,NA,452,452
54956,"English","WS",23,NA,NA,81,81
54957,"English","WS",23,NA,NA,338,338
54958,"English","WS",20,NA,NA,258,258
54959,"English","WS",23,NA,NA,407,407
54960,"English","WS",23,NA,NA,399,399
54961,"English","WS",22,NA,NA,324,324
54962,"English","WS",16,NA,NA,35,35
54963,"English","WS",22,NA,NA,401,401
54964,"English","WS",25,NA,NA,395,395
54965,"English","WS",19,NA,NA,151,151
54967,"English","WS",20,NA,NA,137,137
54968,"English","WS",16,NA,NA,50,50
54969,"English","WS",23,NA,NA,120,120
54970,"English","WS",19,NA,NA,100,100
54971,"English","WS",16,NA,NA,17,17
54973,"English","WS",20,NA,NA,101,101
54975,"English","WS",30,NA,NA,555,555
54977,"English","WS",17,NA,NA,142,142
54979,"English","WS",22,NA,NA,246,246
54980,"English","WS",21,NA,NA,332,332
54985,"English","WS",20,NA,NA,103,103
54987,"English","WS",24,NA,NA,202,202
54990,"English","WS",16,NA,NA,148,148
54991,"English","WS",23,NA,NA,164,164
54992,"English","WS",22,NA,NA,332,332
54997,"English","WS",28,NA,NA,653,653
54998,"English","WS",16,NA,NA,643,643
54999,"English","WS",20,NA,NA,31,31
55000,"English","WS",25,NA,NA,245,245
55002,"English","WS",23,NA,NA,97,97
55007,"English","WS",19,NA,NA,70,70
55008,"English","WS",16,NA,NA,21,21
55009,"English","WS",17,NA,NA,60,60
55010,"English","WS",23,NA,NA,266,266
55012,"English","WS",21,NA,NA,34,34
55015,"English","WS",16,NA,NA,162,162
55016,"English","WS",16,NA,NA,58,58
55017,"English","WS",26,NA,NA,97,97
55018,"English","WS",17,NA,NA,8,8
55019,"English","WS",20,NA,NA,294,294
55023,"English","WS",16,NA,NA,45,45
55024,"English","WS",21,NA,NA,109,109
55025,"English","WS",28,NA,NA,336,336
55027,"English","WS",17,NA,NA,214,214
55029,"English","WS",17,NA,NA,127,127
55030,"English","WS",28,NA,NA,639,639
55031,"English","WS",17,NA,NA,48,48
55035,"English","WS",27,NA,NA,314,314
55036,"English","WS",23,NA,NA,140,140
55037,"English","WS",23,NA,NA,89,89
55038,"English","WS",25,NA,NA,206,206
55039,"English","WS",27,NA,NA,398,398
55040,"English","WS",27,NA,NA,191,191
55041,"English","WS",27,NA,NA,187,187
55043,"English","WS",22,NA,NA,151,151
55044,"English","WS",25,NA,NA,191,191
55045,"English","WS",23,NA,NA,309,309
55046,"English","WS",28,NA,NA,649,649
55047,"English","WS",24,NA,NA,178,178
55048,"English","WS",24,NA,NA,377,377
55049,"English","WS",23,NA,NA,200,200
55050,"English","WS",27,NA,NA,364,364
55051,"English","WS",18,NA,NA,259,259
55052,"English","WS",16,NA,NA,6,6
55054,"English","WS",24,NA,NA,55,55
55055,"English","WS",22,NA,NA,54,54
55056,"English","WS",18,NA,NA,231,231
55057,"English","WS",16,NA,NA,13,13
55058,"English","WS",24,NA,NA,156,156
55059,"English","WS",26,NA,NA,456,456
55060,"English","WS",21,NA,NA,297,297
55062,"English","WS",16,NA,NA,82,82
55064,"English","WS",19,NA,NA,36,36
55065,"English","WS",17,NA,NA,16,16
55066,"English","WS",18,NA,NA,6,6
55067,"English","WS",24,NA,NA,288,288
55068,"English","WS",19,NA,NA,61,61
55069,"English","WS",23,NA,NA,463,463
55070,"English","WS",21,NA,NA,368,368
55071,"English","WS",18,NA,NA,56,56
55072,"English","WS",20,NA,NA,92,92
55073,"English","WS",19,NA,NA,40,40
55074,"English","WS",18,NA,NA,78,78
55075,"English","WS",18,NA,NA,266,266
55076,"English","WS",17,NA,NA,8,8
55077,"English","WS",19,NA,NA,18,18
55078,"English","WS",19,NA,NA,21,21
55079,"English","WS",19,NA,NA,35,35
55080,"English","WS",23,NA,NA,248,248
55081,"English","WS",24,NA,NA,395,395
55082,"English","WS",20,NA,NA,80,80
55083,"English","WS",24,NA,NA,474,474
55084,"English","WS",23,NA,NA,117,117
55085,"English","WS",23,NA,NA,192,192
55088,"English","WS",24,NA,NA,381,381
55090,"English","WS",19,NA,NA,535,535
55091,"English","WS",18,NA,NA,406,406
55092,"English","WS",24,NA,NA,421,421
55093,"English","WS",18,NA,NA,113,113
55094,"English","WS",19,NA,NA,70,70
55095,"English","WS",17,NA,NA,26,26
55097,"English","WS",16,NA,NA,13,13
55098,"English","WS",27,NA,NA,295,295
55099,"English","WS",20,NA,NA,326,326
55100,"English","WS",22,NA,NA,78,78
55101,"English","WS",17,NA,NA,12,12
55102,"English","WS",19,NA,NA,23,23
55103,"English","WS",19,NA,NA,118,118
55104,"English","WS",17,NA,NA,23,23
55106,"English","WS",24,NA,NA,29,29
55107,"English","WS",18,NA,NA,182,182
55108,"English","WS",21,NA,NA,470,470
55109,"English","WS",19,NA,NA,58,58
55110,"English","WS",19,NA,NA,62,62
55111,"English","WS",24,NA,NA,34,34
55112,"English","WS",20,NA,NA,123,123
55113,"English","WS",22,NA,NA,342,342
55114,"English","WS",16,NA,NA,5,5
55115,"English","WS",20,NA,NA,136,136
55116,"English","WS",19,NA,NA,492,492
55118,"English","WS",16,NA,NA,13,13
55119,"English","WS",26,NA,NA,332,332
55120,"English","WS",20,NA,NA,345,345
55121,"English","WS",18,NA,NA,119,119
55122,"English","WS",22,NA,NA,89,89
55123,"English","WS",16,NA,NA,8,8
55124,"English","WS",16,NA,NA,118,118
55125,"English","WS",20,NA,NA,29,29
55127,"English","WS",20,NA,NA,575,575
55128,"English","WS",22,NA,NA,347,347
55129,"English","WS",18,NA,NA,217,217
55130,"English","WS",17,NA,NA,8,8
55131,"English","WS",17,NA,NA,30,30
55132,"English","WS",17,NA,NA,51,51
55133,"English","WS",20,NA,NA,230,230
55134,"English","WS",20,NA,NA,18,18
55135,"English","WS",19,NA,NA,135,135
55136,"English","WS",22,NA,NA,196,196
55137,"English","WS",21,NA,NA,162,162
55138,"English","WS",25,NA,NA,60,60
55139,"English","WS",20,NA,NA,42,42
55140,"English","WS",26,NA,NA,272,272
55141,"English","WS",20,NA,NA,37,37
55142,"English","WS",21,NA,NA,36,36
55143,"English","WS",21,NA,NA,41,41
55144,"English","WS",23,NA,NA,398,398
55145,"English","WS",22,NA,NA,138,138
55146,"English","WS",24,NA,NA,61,61
55147,"English","WS",23,NA,NA,186,186
55148,"English","WS",19,NA,NA,12,12
55149,"English","WS",18,NA,NA,20,20
55154,"English","WS",18,NA,NA,15,15
55155,"English","WS",23,NA,NA,427,427
55156,"English","WS",24,NA,NA,216,216
55157,"English","WS",23,NA,NA,247,247
55158,"English","WS",20,NA,NA,24,24
55159,"English","WS",18,NA,NA,124,124
55160,"English","WS",22,NA,NA,483,483
55161,"English","WS",18,NA,NA,23,23
55162,"English","WS",21,NA,NA,30,30
55163,"English","WS",20,NA,NA,569,569
55164,"English","WS",19,NA,NA,278,278
55165,"English","WS",19,NA,NA,115,115
55166,"English","WS",25,NA,NA,534,534
55167,"English","WS",21,NA,NA,212,212
55168,"English","WS",23,NA,NA,54,54
55169,"English","WS",23,NA,NA,56,56
55170,"English","WS",25,NA,NA,155,155
55171,"English","WS",18,NA,NA,173,173
55172,"English","WS",21,NA,NA,443,443
55173,"English","WS",19,NA,NA,51,51
55174,"English","WS",29,NA,NA,666,666
55175,"English","WS",29,NA,NA,489,489
55176,"English","WS",19,NA,NA,32,32
55177,"English","WS",24,NA,NA,497,497
55178,"English","WS",25,NA,NA,492,492
55179,"English","WS",17,NA,NA,4,4
55180,"English","WS",23,NA,NA,160,160
55181,"English","WS",23,NA,NA,51,51
55182,"English","WS",16,NA,NA,39,39
55183,"English","WS",22,NA,NA,472,472
55184,"English","WS",21,NA,NA,303,303
55185,"English","WS",26,NA,NA,553,553
55186,"English","WS",21,NA,NA,14,14
55187,"English","WS",16,NA,NA,17,17
55188,"English","WS",19,NA,NA,19,19
55189,"English","WS",21,NA,NA,69,69
55191,"English","WS",20,NA,NA,37,37
55192,"English","WS",22,NA,NA,107,107
55194,"English","WS",25,NA,NA,247,247
55196,"English","WS",18,NA,NA,190,190
55197,"English","WS",23,NA,NA,534,534
55198,"English","WS",24,NA,NA,437,437
55199,"English","WS",24,NA,NA,275,275
55200,"English","WS",23,NA,NA,623,623
55201,"English","WS",18,NA,NA,145,145
55202,"English","WS",18,NA,NA,337,337
55203,"English","WS",24,NA,NA,542,542
55204,"English","WS",17,NA,NA,100,100
55205,"English","WS",23,NA,NA,45,45
55206,"English","WS",24,NA,NA,148,148
55207,"English","WS",24,NA,NA,266,266
55208,"English","WS",19,NA,NA,41,41
55209,"English","WS",18,NA,NA,177,177
55211,"English","WS",26,NA,NA,205,205
55212,"English","WS",22,NA,NA,512,512
55213,"English","WS",19,NA,NA,12,12
55215,"English","WS",20,NA,NA,31,31
55216,"English","WS",16,NA,NA,29,29
55217,"English","WS",30,NA,NA,407,407
55220,"English","WS",30,NA,NA,209,209
55221,"English","WS",29,NA,NA,546,546
55222,"English","WS",18,NA,NA,90,90
55223,"English","WS",30,NA,NA,529,529
55224,"English","WS",19,NA,NA,88,88
55225,"English","WS",26,NA,NA,603,603
55227,"English","WS",16,NA,NA,8,8
55228,"English","WS",18,NA,NA,303,303
55229,"English","WS",21,NA,NA,17,17
55230,"English","WS",29,NA,NA,620,620
55231,"English","WS",24,NA,NA,58,58
55232,"English","WS",29,NA,NA,625,625
55233,"English","WS",21,NA,NA,86,86
55234,"English","WS",19,NA,NA,200,200
55235,"English","WS",23,NA,NA,532,532
55236,"English","WS",19,NA,NA,59,59
55237,"English","WS",28,NA,NA,502,502
55238,"English","WS",17,NA,NA,78,78
55240,"English","WS",23,NA,NA,537,537
55241,"English","WS",28,NA,NA,571,571
55242,"English","WS",18,NA,NA,7,7
55243,"English","WS",16,NA,NA,29,29
55244,"English","WS",21,NA,NA,12,12
55245,"English","WS",23,NA,NA,419,419
55246,"English","WS",27,NA,NA,333,333
55247,"English","WS",20,NA,NA,29,29
55249,"English","WS",18,NA,NA,177,177
55250,"English","WS",26,NA,NA,612,612
55251,"English","WS",22,NA,NA,32,32
55252,"English","WS",20,NA,NA,72,72
55253,"English","WS",30,NA,NA,494,494
55254,"English","WS",20,NA,NA,413,413
55257,"English","WS",26,NA,NA,373,373
55258,"English","WS",20,NA,NA,40,40
55259,"English","WS",25,NA,NA,16,16
55260,"English","WS",22,NA,NA,515,515
55261,"English","WS",22,NA,NA,37,37
55262,"English","WS",17,NA,NA,16,16
55263,"English","WS",16,NA,NA,49,49
55265,"English","WS",17,NA,NA,4,4
55267,"English","WS",23,NA,NA,441,441
55268,"English","WS",24,NA,NA,6,6
55269,"English","WS",24,NA,NA,33,33
55270,"English","WS",22,NA,NA,21,21
55271,"English","WS",24,NA,NA,155,155
55272,"English","WS",16,NA,NA,26,26
55273,"English","WS",24,NA,NA,42,42
55274,"English","WS",18,NA,NA,9,9
55275,"English","WS",23,NA,NA,94,94
55276,"English","WS",23,NA,NA,268,268
55277,"English","WS",16,NA,NA,151,151
55278,"English","WS",18,NA,NA,84,84
55279,"English","WS",24,NA,NA,427,427
55280,"English","WS",23,NA,NA,46,46
55281,"English","WS",17,NA,NA,40,40
55282,"English","WS",18,NA,NA,10,10
55283,"English","WS",17,NA,NA,183,183
55284,"English","WS",25,NA,NA,36,36
55285,"English","WS",19,NA,NA,18,18
55286,"English","WS",27,NA,NA,423,423
55287,"English","WS",22,NA,NA,290,290
55288,"English","WS",27,NA,NA,260,260
55289,"English","WS",22,NA,NA,97,97
55290,"English","WS",21,NA,NA,294,294
55292,"English","WS",19,NA,NA,54,54
55293,"English","WS",25,NA,NA,52,52
55294,"English","WS",19,NA,NA,63,63
55295,"English","WS",16,NA,NA,32,32
55296,"English","WS",25,NA,NA,271,271
55297,"English","WS",22,NA,NA,90,90
55298,"English","WS",22,NA,NA,403,403
55299,"English","WS",20,NA,NA,25,25
55300,"English","WS",21,NA,NA,30,30
55301,"English","WS",21,NA,NA,15,15
55302,"English","WS",18,NA,NA,64,64
55303,"English","WS",23,NA,NA,274,274
55304,"English","WS",21,NA,NA,141,141
55305,"English","WS",21,NA,NA,145,145
55306,"English","WS",18,NA,NA,92,92
55307,"English","WS",22,NA,NA,429,429
55308,"English","WS",16,NA,NA,87,87
55309,"English","WS",25,NA,NA,446,446
55310,"English","WS",21,NA,NA,276,276
55311,"English","WS",23,NA,NA,510,510
55312,"English","WS",21,NA,NA,229,229
55313,"English","WS",19,NA,NA,320,320
55314,"English","WS",27,NA,NA,24,24
55315,"English","WS",27,NA,NA,534,534
55316,"English","WS",24,NA,NA,417,417
55317,"English","WS",23,NA,NA,104,104
55318,"English","WS",18,NA,NA,47,47
55319,"English","WS",24,NA,NA,274,274
55320,"English","WS",18,NA,NA,61,61
55321,"English","WS",20,NA,NA,106,106
55322,"English","WS",23,NA,NA,512,512
55323,"English","WS",24,NA,NA,220,220
55324,"English","WS",24,NA,NA,81,81
55325,"English","WS",19,NA,NA,59,59
55326,"English","WS",26,NA,NA,329,329
55327,"English","WS",18,NA,NA,22,22
55328,"English","WS",19,NA,NA,59,59
55329,"English","WS",17,NA,NA,20,20
55330,"English","WS",30,NA,NA,212,212
55331,"English","WS",20,NA,NA,29,29
55332,"English","WS",24,NA,NA,331,331
55333,"English","WS",20,NA,NA,209,209
55334,"English","WS",20,NA,NA,185,185
55338,"English","WS",17,NA,NA,41,41
55339,"English","WS",17,NA,NA,117,117
55340,"English","WS",24,NA,NA,159,159
55341,"English","WS",17,NA,NA,52,52
55343,"English","WS",18,NA,NA,17,17
55344,"English","WS",19,NA,NA,52,52
55345,"English","WS",19,NA,NA,45,45
55346,"English","WS",18,NA,NA,17,17
55347,"English","WS",18,NA,NA,190,190
55348,"English","WS",20,NA,NA,288,288
55349,"English","WS",20,NA,NA,37,37
55350,"English","WS",24,NA,NA,59,59
55351,"English","WS",17,NA,NA,0,0
55352,"English","WS",18,NA,NA,28,28
55353,"English","WS",24,NA,NA,423,423
55354,"English","WS",22,NA,NA,297,297
55355,"English","WS",25,NA,NA,76,76
55356,"English","WS",20,NA,NA,139,139
55357,"English","WS",22,NA,NA,184,184
55358,"English","WS",21,NA,NA,421,421
55359,"English","WS",27,NA,NA,261,261
55360,"English","WS",21,NA,NA,118,118
55361,"English","WS",16,NA,NA,13,13
55362,"English","WS",23,NA,NA,212,212
55363,"English","WS",23,NA,NA,353,353
55364,"English","WS",21,NA,NA,286,286
55365,"English","WS",21,NA,NA,332,332
55366,"English","WS",21,NA,NA,360,360
55367,"English","WS",16,NA,NA,11,11
55368,"English","WS",23,NA,NA,32,32
55369,"English","WS",16,NA,NA,96,96
55370,"English","WS",30,NA,NA,637,637
55371,"English","WS",23,NA,NA,104,104
55372,"English","WS",30,NA,NA,214,214
55373,"English","WS",17,NA,NA,44,44
55374,"English","WS",16,NA,NA,57,57
55375,"English","WS",17,NA,NA,7,7
55376,"English","WS",16,NA,NA,15,15
55377,"English","WS",22,NA,NA,152,152
55378,"English","WS",16,NA,NA,91,91
55379,"English","WS",16,NA,NA,16,16
55380,"English","WS",17,NA,NA,11,11
55381,"English","WS",16,NA,NA,22,22
55382,"English","WS",23,NA,NA,185,185
55383,"English","WS",25,NA,NA,367,367
55384,"English","WS",24,NA,NA,135,135
55385,"English","WS",24,NA,NA,41,41
55386,"English","WS",18,NA,NA,33,33
55387,"English","WS",17,NA,NA,13,13
55388,"English","WS",19,NA,NA,310,310
55389,"English","WS",19,NA,NA,205,205
55390,"English","WS",19,NA,NA,114,114
55391,"English","WS",19,NA,NA,158,158
55392,"English","WS",23,NA,NA,38,38
55393,"English","WS",24,NA,NA,443,443
55394,"English","WS",24,NA,NA,52,52
55395,"English","WS",24,NA,NA,268,268
55396,"English","WS",25,NA,NA,447,447
55397,"English","WS",25,NA,NA,338,338
55398,"English","WS",23,NA,NA,510,510
55399,"English","WS",19,NA,NA,192,192
55400,"English","WS",19,NA,NA,547,547
55401,"English","WS",16,NA,NA,56,56
55402,"English","WS",16,NA,NA,96,96
55403,"English","WS",17,NA,NA,166,166
55404,"English","WS",17,NA,NA,95,95
55405,"English","WS",16,NA,NA,37,37
55406,"English","WS",17,NA,NA,7,7
55407,"English","WS",19,NA,NA,490,490
55408,"English","WS",16,NA,NA,92,92
55409,"English","WS",23,NA,NA,527,527
55410,"English","WS",24,NA,NA,405,405
55411,"English","WS",18,NA,NA,150,150
55412,"English","WS",24,NA,NA,155,155
55413,"English","WS",21,NA,NA,134,134
55414,"English","WS",18,NA,NA,50,50
55415,"English","WS",23,NA,NA,454,454
55416,"English","WS",19,NA,NA,32,32
55417,"English","WS",25,NA,NA,130,130
55418,"English","WS",18,NA,NA,42,42
55419,"English","WS",18,NA,NA,28,28
55420,"English","WS",25,NA,NA,461,461
55421,"English","WS",18,NA,NA,39,39
55422,"English","WS",19,NA,NA,226,226
55423,"English","WS",17,NA,NA,55,55
55424,"English","WS",17,NA,NA,40,40
55425,"English","WS",17,NA,NA,34,34
55426,"English","WS",18,NA,NA,54,54
55427,"English","WS",18,NA,NA,41,41
55428,"English","WS",17,NA,NA,234,234
55429,"English","WS",19,NA,NA,95,95
55430,"English","WS",20,NA,NA,256,256
55431,"English","WS",18,NA,NA,357,357
55432,"English","WS",23,NA,NA,46,46
55433,"English","WS",21,NA,NA,334,334
55434,"English","WS",21,NA,NA,286,286
55435,"English","WS",25,NA,NA,373,373
55436,"English","WS",18,NA,NA,29,29
55437,"English","WS",18,NA,NA,166,166
55438,"English","WS",21,NA,NA,269,269
55439,"English","WS",21,NA,NA,58,58
55440,"English","WS",18,NA,NA,35,35
55441,"English","WS",24,NA,NA,517,517
55442,"English","WS",18,NA,NA,84,84
55443,"English","WS",17,NA,NA,185,185
55444,"English","WS",20,NA,NA,265,265
55445,"English","WS",19,NA,NA,7,7
55446,"English","WS",19,NA,NA,50,50
55447,"English","WS",19,NA,NA,234,234
55448,"English","WS",19,NA,NA,358,358
55449,"English","WS",16,NA,NA,17,17
55450,"English","WS",24,NA,NA,417,417
55451,"English","WS",19,NA,NA,84,84
55452,"English","WS",16,NA,NA,97,97
55453,"English","WS",24,NA,NA,279,279
55454,"English","WS",20,NA,NA,61,61
55455,"English","WS",20,NA,NA,0,0
55456,"English","WS",20,NA,NA,129,129
55457,"English","WS",19,NA,NA,163,163
55458,"English","WS",24,NA,NA,337,337
55459,"English","WS",20,NA,NA,47,47
55460,"English","WS",22,NA,NA,257,257
55461,"English","WS",24,NA,NA,278,278
55462,"English","WS",24,NA,NA,184,184
55463,"English","WS",20,NA,NA,109,109
55464,"English","WS",19,NA,NA,38,38
55466,"English","WS",19,NA,NA,459,459
55468,"English","WS",19,NA,NA,256,256
55469,"English","WS",24,NA,NA,309,309
55470,"English","WS",23,NA,NA,124,124
55471,"English","WS",22,NA,NA,327,327
55473,"English","WS",28,NA,NA,587,587
55474,"English","WS",24,NA,NA,149,149
55475,"English","WS",23,NA,NA,7,7
55477,"English","WS",24,NA,NA,79,79
55478,"English","WS",20,NA,NA,395,395
55480,"English","WS",16,NA,NA,49,49
55482,"English","WS",23,NA,NA,310,310
55483,"English","WS",23,NA,NA,492,492
55484,"English","WS",24,NA,NA,636,636
55485,"English","WS",18,NA,NA,41,41
55486,"English","WS",17,NA,NA,18,18
55487,"English","WS",23,NA,NA,509,509
55488,"English","WS",23,NA,NA,62,62
55489,"English","WS",20,NA,NA,86,86
55490,"English","WS",20,NA,NA,300,300
55491,"English","WS",20,NA,NA,124,124
55492,"English","WS",21,NA,NA,223,223
55493,"English","WS",23,NA,NA,151,151
55494,"English","WS",24,NA,NA,266,266
55495,"English","WS",21,NA,NA,376,376
55496,"English","WS",21,NA,NA,105,105
55497,"English","WS",19,NA,NA,84,84
55498,"English","WS",21,NA,NA,61,61
55499,"English","WS",21,NA,NA,11,11
55501,"English","WS",23,NA,NA,475,475
55502,"English","WS",27,NA,NA,592,592
55503,"English","WS",17,NA,NA,48,48
55504,"English","WS",20,NA,NA,532,532
55505,"English","WS",16,NA,NA,28,28
55506,"English","WS",19,NA,NA,51,51
55507,"English","WS",16,NA,NA,20,20
55508,"English","WS",22,NA,NA,551,551
55510,"English","WS",21,NA,NA,544,544
55511,"English","WS",24,NA,NA,92,92
55512,"English","WS",20,NA,NA,54,54
55513,"English","WS",21,NA,NA,112,112
55514,"English","WS",22,NA,NA,192,192
55515,"English","WS",17,NA,NA,8,8
55516,"English","WS",22,NA,NA,645,645
55517,"English","WS",22,NA,NA,231,231
55519,"English","WS",24,NA,NA,398,398
55520,"English","WS",23,NA,NA,117,117
55521,"English","WS",16,NA,NA,65,65
55522,"English","WS",17,NA,NA,62,62
55524,"English","WS",21,NA,NA,207,207
55525,"English","WS",23,NA,NA,307,307
55526,"English","WS",16,NA,NA,30,30
55527,"English","WS",18,NA,NA,15,15
55529,"English","WS",18,NA,NA,104,104
55530,"English","WS",16,NA,NA,67,67
55531,"English","WS",23,NA,NA,356,356
55532,"English","WS",21,NA,NA,79,79
55533,"English","WS",20,NA,NA,134,134
55534,"English","WS",24,NA,NA,130,130
55535,"English","WS",21,NA,NA,306,306
55537,"English","WS",16,NA,NA,5,5
55538,"English","WS",19,NA,NA,206,206
55540,"English","WS",24,NA,NA,212,212
55541,"English","WS",23,NA,NA,162,162
55542,"English","WS",21,NA,NA,55,55
55543,"English","WS",20,NA,NA,103,103
55544,"English","WS",24,NA,NA,355,355
55545,"English","WS",17,NA,NA,23,23
55546,"English","WS",17,NA,NA,30,30
55547,"English","WS",23,NA,NA,624,624
55549,"English","WS",19,NA,NA,548,548
55551,"English","WS",22,NA,NA,402,402
55552,"English","WS",21,NA,NA,643,643
55553,"English","WS",18,NA,NA,61,61
55554,"English","WS",22,NA,NA,88,88
55557,"English","WS",22,NA,NA,175,175
55558,"English","WS",18,NA,NA,2,2
55559,"English","WS",22,NA,NA,220,220
55560,"English","WS",24,NA,NA,316,316
55561,"English","WS",24,NA,NA,187,187
55562,"English","WS",18,NA,NA,48,48
55563,"English","WS",16,NA,NA,30,30
55564,"English","WS",28,NA,NA,100,100
55565,"English","WS",23,NA,NA,126,126
55567,"English","WS",18,NA,NA,30,30
55568,"English","WS",23,NA,NA,152,152
55569,"English","WS",16,NA,NA,7,7
55570,"English","WS",24,NA,NA,403,403
55572,"English","WS",16,NA,NA,47,47
55573,"English","WS",25,NA,NA,226,226
55574,"English","WS",16,NA,NA,23,23
55575,"English","WS",24,NA,NA,519,519
55576,"English","WS",16,NA,NA,47,47
55577,"English","WS",29,NA,NA,149,149
55578,"English","WS",23,NA,NA,12,12
55579,"English","WS",24,NA,NA,465,465
55580,"English","WS",19,NA,NA,87,87
55581,"English","WS",23,NA,NA,669,669
55582,"English","WS",24,NA,NA,148,148
55583,"English","WS",23,NA,NA,485,485
55584,"English","WS",21,NA,NA,157,157
55585,"English","WS",19,NA,NA,49,49
55586,"English","WS",21,NA,NA,145,145
55587,"English","WS",16,NA,NA,15,15
55588,"English","WS",24,NA,NA,173,173
55589,"English","WS",26,NA,NA,575,575
55590,"English","WS",20,NA,NA,41,41
55591,"English","WS",25,NA,NA,671,671
55593,"English","WS",17,NA,NA,46,46
55594,"English","WS",25,NA,NA,576,576
55595,"English","WS",21,NA,NA,161,161
55596,"English","WS",28,NA,NA,506,506
55597,"English","WS",23,NA,NA,384,384
55599,"English","WS",26,NA,NA,166,166
55601,"English","WS",25,NA,NA,186,186
55602,"English","WS",25,NA,NA,532,532
55603,"English","WS",20,NA,NA,57,57
55604,"English","WS",17,NA,NA,12,12
55605,"English","WS",16,NA,NA,32,32
55607,"English","WS",16,NA,NA,17,17
55609,"English","WS",16,NA,NA,25,25
55610,"English","WS",21,NA,NA,87,87
55611,"English","WS",16,NA,NA,123,123
55612,"English","WS",16,NA,NA,21,21
55613,"English","WS",28,NA,NA,549,549
55614,"English","WS",26,NA,NA,216,216
55615,"English","WS",26,NA,NA,609,609
55618,"English","WS",26,NA,NA,570,570
55619,"English","WS",22,NA,NA,217,217
55620,"English","WS",28,NA,NA,413,413
55621,"English","WS",16,NA,NA,25,25
55622,"English","WS",29,NA,NA,577,577
55623,"English","WS",16,NA,NA,39,39
55624,"English","WS",16,NA,NA,27,27
55625,"English","WS",18,NA,NA,87,87
55626,"English","WS",25,NA,NA,396,396
55627,"English","WS",27,NA,NA,6,6
55628,"English","WS",23,NA,NA,549,549
55629,"English","WS",26,NA,NA,400,400
55630,"English","WS",20,NA,NA,106,106
